Sales_Date,Region,Quantity_Sold,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,Product_ID,mean,std,cv,safety_stock
,South,,2023-03-31,2081.509118449929,1833.6132491987516,2333.5995264299136,2081.509118449929,2081.509118449929,0.0,0.0,0.0,0.0,0.0,0.0,2081.509118449929,Sports,,,,,
,South,,2023-04-30,2069.3337793982914,1832.3191471979624,2323.092645026932,2069.3337793982914,2069.3337793982914,0.0,0.0,0.0,0.0,0.0,0.0,2069.3337793982914,Sports,,,,,
,South,,2023-05-31,2056.752595361296,1806.6701916515576,2305.432874030374,2056.752595361296,2056.752595361296,0.0,0.0,0.0,0.0,0.0,0.0,2056.752595361296,Sports,,,,,
,South,,2023-06-30,2044.577256067541,1788.657063523421,2298.119527296033,2044.577256067541,2044.577256067541,0.0,0.0,0.0,0.0,0.0,0.0,2044.577256067541,Sports,,,,,
,South,,2023-07-31,2031.996071954728,1779.9076670506884,2262.132688807478,2031.996071954728,2031.996071954728,0.0,0.0,0.0,0.0,0.0,0.0,2031.996071954728,Sports,,,,,
,South,,2023-08-31,2019.4148879788056,1773.339854914433,2264.8671393706018,2019.4148879788056,2019.4148879788056,0.0,0.0,0.0,0.0,0.0,0.0,2019.4148879788056,Sports,,,,,
,South,,2023-09-30,2007.2395484785145,1761.2628606543517,2236.927989459234,2007.2395484785145,2007.2395484785145,0.0,0.0,0.0,0.0,0.0,0.0,2007.2395484785145,Sports,,,,,
,South,,2023-10-31,1994.658364259148,1750.0097016293928,2243.9569231901683,1994.658364259148,1994.658364259148,0.0,0.0,0.0,0.0,0.0,0.0,1994.658364259148,Sports,,,,,
,South,,2023-11-30,1982.4830246920192,1745.3960170855469,2240.4673446622046,1982.4830246920192,1982.4830246920192,0.0,0.0,0.0,0.0,0.0,0.0,1982.4830246920192,Sports,,,,,
,South,,2023-12-31,1969.901840472653,1731.5791566691305,2217.828191418256,1969.901840472653,1969.901840472653,0.0,0.0,0.0,0.0,0.0,0.0,1969.901840472653,Sports,,,,,
,South,,2024-01-31,1957.3206562532864,1706.7874559765394,2177.02691700678,1957.320654567559,1957.3206577393423,0.0,0.0,0.0,0.0,0.0,0.0,1957.3206562532864,Sports,,,,,
,South,,2024-02-29,1945.551161338396,1701.6904713935974,2191.6668767705246,1945.551156272882,1945.5511664778276,0.0,0.0,0.0,0.0,0.0,0.0,1945.551161338396,Sports,,,,,
,South,,2024-03-31,1932.9699771190292,1691.8171224444382,2184.459881099371,1932.969967707539,1932.969987540656,0.0,0.0,0.0,0.0,0.0,0.0,1932.9699771190292,Sports,,,,,
,South,,2024-04-30,1920.794637551901,1676.4718977464693,2162.294869211323,1920.794622636036,1920.7946542959708,0.0,0.0,0.0,0.0,0.0,0.0,1920.794637551901,Sports,,,,,
,South,,2024-05-31,1908.2134533325343,1643.3491373924592,2145.85656343985,1908.2134313025952,1908.2134754172143,0.0,0.0,0.0,0.0,0.0,0.0,1908.2134533325343,Sports,,,,,
,South,,2024-06-30,1896.0381137654051,1645.4344788207022,2129.1284863606224,1896.038083736624,1896.038143264745,0.0,0.0,0.0,0.0,0.0,0.0,1896.0381137654051,Sports,,,,,
,South,,2023-01-31,2066.005513,1888.7963373658488,2242.344564802102,2066.005513,2066.005513,0.0,0.0,0.0,0.0,0.0,0.0,2066.005513,Toys,,,,,
,South,,2023-02-28,2064.374592203952,1889.6805080188235,2234.1025357423177,2064.374592203952,2064.374592203952,0.0,0.0,0.0,0.0,0.0,0.0,2064.374592203952,Toys,,,,,
,South,,2023-03-31,2062.56893039712,1889.975109762412,2242.434806167924,2062.56893039712,2062.56893039712,0.0,0.0,0.0,0.0,0.0,0.0,2062.56893039712,Toys,,,,,
,South,,2023-04-30,2060.821516120632,1886.4552619567023,2229.3094614444294,2060.821516120632,2060.821516120632,0.0,0.0,0.0,0.0,0.0,0.0,2060.821516120632,Toys,,,,,
,South,,2023-05-31,2059.015854969499,1886.7200490272785,2234.691207345478,2059.015854969499,2059.015854969499,0.0,0.0,0.0,0.0,0.0,0.0,2059.015854969499,Toys,,,,,
,South,,2023-06-30,2057.268440775562,1886.3476437053396,2244.59355453832,2057.268440775562,2057.268440775562,0.0,0.0,0.0,0.0,0.0,0.0,2057.268440775562,Toys,,,,,
,South,,2023-07-31,2055.4627796103914,1890.488781708936,2233.037390712418,2055.4627796103914,2055.4627796103914,0.0,0.0,0.0,0.0,0.0,0.0,2055.4627796103914,Toys,,,,,
,South,,2023-08-31,2053.6571186324427,1875.363377239453,2227.051117875315,2053.6571186324427,2053.6571186324427,0.0,0.0,0.0,0.0,0.0,0.0,2053.6571186324427,Toys,,,,,
,South,,2023-09-30,2051.9097046770653,1878.0581743439384,2228.831698076893,2051.9097046770653,2051.9097046770653,0.0,0.0,0.0,0.0,0.0,0.0,2051.9097046770653,Toys,,,,,
,South,,2023-10-31,2050.1040431167494,1875.220114124009,2227.534965378962,2050.1040431167494,2050.1040431167494,0.0,0.0,0.0,0.0,0.0,0.0,2050.1040431167494,Toys,,,,,
,South,,2023-11-30,2048.3566287035405,1878.4735036977795,2228.285811010053,2048.3566287035405,2048.3566287035405,0.0,0.0,0.0,0.0,0.0,0.0,2048.3566287035405,Toys,,,,,
,South,,2023-12-31,2046.5509671432249,1885.3018672720248,2228.165342333055,2046.5509671432249,2046.5509671432249,0.0,0.0,0.0,0.0,0.0,0.0,2046.5509671432249,Toys,,,,,
,South,,2024-01-31,2044.7453055829087,1889.200599014502,2204.71771206543,2044.7453040731375,2044.74530696405,0.0,0.0,0.0,0.0,0.0,0.0,2044.7453055829087,Toys,,,,,
,South,,2024-02-29,2043.0561383168067,1874.634485116364,2218.693740828144,2043.0561333608016,2043.0561428924912,0.0,0.0,0.0,0.0,0.0,0.0,2043.0561383168067,Toys,,,,,
,South,,2024-03-31,2041.2504767564908,1869.6521735556755,2212.4085321163,2041.2504663418256,2041.2504860674967,0.0,0.0,0.0,0.0,0.0,0.0,2041.2504767564908,Toys,,,,,
,South,,2024-04-30,2039.5030623432815,1874.495232049912,2215.491624753988,2039.5030460234036,2039.5030773901924,0.0,0.0,0.0,0.0,0.0,0.0,2039.5030623432815,Toys,,,,,
,South,,2024-05-31,2037.6974007829656,1863.3456884795812,2208.934835123037,2037.6973779519672,2037.6974220754869,0.0,0.0,0.0,0.0,0.0,0.0,2037.6974007829656,Toys,,,,,
,South,,2024-06-30,2035.949986369757,1852.1359996523165,2192.204617886023,2035.9499576276205,2035.9500140848304,0.0,0.0,0.0,0.0,0.0,0.0,2035.949986369757,Toys,,,,,
,West,,2023-01-31,2107.964115,1915.4047866098924,2287.5681770860865,2107.964115,2107.964115,0.0,0.0,0.0,0.0,0.0,0.0,2107.964115,Clothing,,,,,
,West,,2023-02-28,2102.382679796407,1901.627699628687,2285.4590531362187,2102.382679796407,2102.382679796407,0.0,0.0,0.0,0.0,0.0,0.0,2102.382679796407,Clothing,,,,,
,West,,2023-03-31,2096.2032331386667,1907.3835538679136,2293.836125879473,2096.2032331386667,2096.2032331386667,0.0,0.0,0.0,0.0,0.0,0.0,2096.2032331386667,Clothing,,,,,
,West,,2023-04-30,2090.2231232309077,1904.7053167158413,2271.0752783562707,2090.2231232309077,2090.2231232309077,0.0,0.0,0.0,0.0,0.0,0.0,2090.2231232309077,Clothing,,,,,
,West,,2023-05-31,2084.043676071693,1883.3417111831004,2267.8382141349857,2084.043676071693,2084.043676071693,0.0,0.0,0.0,0.0,0.0,0.0,2084.043676071693,Clothing,,,,,
,West,,2023-06-30,2078.063566084493,1898.367011802629,2263.962899298123,2078.063566084493,2078.063566084493,0.0,0.0,0.0,0.0,0.0,0.0,2078.063566084493,Clothing,,,,,
,West,,2023-07-31,2071.8841194121314,1889.4227854675053,2255.8778982575227,2071.8841194121314,2071.8841194121314,0.0,0.0,0.0,0.0,0.0,0.0,2071.8841194121314,Clothing,,,,,
,West,,2023-08-31,2065.704672061588,1890.256316650252,2242.822796069131,2065.704672061588,2065.704672061588,0.0,0.0,0.0,0.0,0.0,0.0,2065.704672061588,Clothing,,,,,
,West,,2023-09-30,2059.722969379746,1879.8877818154708,2248.1400974332582,2059.722969379746,2059.722969379746,0.0,0.0,0.0,0.0,0.0,0.0,2059.722969379746,Clothing,,,,,
,West,,2023-10-31,2053.541876917706,1875.9152199694065,2233.4462761600284,2053.541876917706,2053.541876917706,0.0,0.0,0.0,0.0,0.0,0.0,2053.541876917706,Clothing,,,,,
,West,,2023-11-30,2047.5601745350864,1861.2113107729965,2228.074789808477,2047.5601745350864,2047.5601745350864,0.0,0.0,0.0,0.0,0.0,0.0,2047.5601745350864,Clothing,,,,,
,West,,2023-12-31,2041.3790820730464,1860.8859524563136,2226.3141698136264,2041.3790820730464,2041.3790820730464,0.0,0.0,0.0,0.0,0.0,0.0,2041.3790820730464,Clothing,,,,,
,West,,2024-01-31,2035.1979896110065,1852.2816272678565,2217.489812330386,2035.1978546638024,2035.1981327331275,0.0,0.0,0.0,0.0,0.0,0.0,2035.1979896110065,Clothing,,,,,
,West,,2024-02-29,2029.4156773078075,1842.649002056656,2226.9330741164868,2029.41522195776,2029.4161150458797,0.0,0.0,0.0,0.0,0.0,0.0,2029.4156773078075,Clothing,,,,,
,West,,2024-03-31,2023.2345848457671,1819.779608858617,2198.635854607709,2023.2337068489344,2023.2354265451293,0.0,0.0,0.0,0.0,0.0,0.0,2023.2345848457671,Clothing,,,,,
,West,,2024-04-30,2017.252882463148,1832.994873966741,2201.8646971416683,2017.25153359298,2017.254186159823,0.0,0.0,0.0,0.0,0.0,0.0,2017.252882463148,Clothing,,,,,
,West,,2024-05-31,2011.071790001108,1817.815225460628,2191.133988222044,2011.0698461464376,2011.073648342272,0.0,0.0,0.0,0.0,0.0,0.0,2011.071790001108,Clothing,,,,,
,West,,2024-06-30,2005.090087618488,1809.6448749181964,2193.463561131963,2005.0874692492748,2005.092539019519,0.0,0.0,0.0,0.0,0.0,0.0,2005.090087618488,Clothing,,,,,
,West,,2023-01-31,2096.697343,1923.869574071604,2276.3242883525118,2096.697343,2096.697343,0.0,0.0,0.0,0.0,0.0,0.0,2096.697343,Electronics,,,,,
,West,,2023-02-28,2103.938579833533,1919.4457916685749,2273.052633177071,2103.938579833533,2103.938579833533,0.0,0.0,0.0,0.0,0.0,0.0,2103.938579833533,Electronics,,,,,
,West,,2023-03-31,2111.955663764949,1937.1815685320485,2283.0206762170064,2111.955663764949,2111.955663764949,0.0,0.0,0.0,0.0,0.0,0.0,2111.955663764949,Electronics,,,,,
,West,,2023-04-30,2119.714132289598,1933.093848887733,2304.288427786079,2119.714132289598,2119.714132289598,0.0,0.0,0.0,0.0,0.0,0.0,2119.714132289598,Electronics,,,,,
,West,,2023-05-31,2127.731216204897,1957.137347533814,2316.330028539614,2127.731216204897,2127.731216204897,0.0,0.0,0.0,0.0,0.0,0.0,2127.731216204897,Electronics,,,,,
,West,,2023-06-30,2135.4896843602573,1945.961252218684,2319.690544366053,2135.4896843602573,2135.4896843602573,0.0,0.0,0.0,0.0,0.0,0.0,2135.4896843602573,Electronics,,,,,
,West,,2023-07-31,2143.506768045012,1964.0690033540131,2320.584395838816,2143.506768045012,2143.506768045012,0.0,0.0,0.0,0.0,0.0,0.0,2143.506768045012,Electronics,,,,,
,West,,2023-08-31,2151.523851779393,1977.2683846067805,2337.0117147680635,2151.523851779393,2151.523851779393,0.0,0.0,0.0,0.0,0.0,0.0,2151.523851779393,Electronics,,,,,
,West,,2023-09-30,2159.2823198985056,1977.2673940657687,2344.283402178049,2159.2823198985056,2159.2823198985056,0.0,0.0,0.0,0.0,0.0,0.0,2159.2823198985056,Electronics,,,,,
,West,,2023-10-31,2167.299403844901,1990.8299600937785,2350.699030407261,2167.299403844901,2167.299403844901,0.0,0.0,0.0,0.0,0.0,0.0,2167.299403844901,Electronics,,,,,
,West,,2023-11-30,2175.0578721801216,1993.5261874009807,2349.5773067937585,2175.0578721801216,2175.0578721801216,0.0,0.0,0.0,0.0,0.0,0.0,2175.0578721801216,Electronics,,,,,
,West,,2023-12-31,2183.074956126517,1999.727698193552,2367.652438677133,2183.074956126517,2183.074956126517,0.0,0.0,0.0,0.0,0.0,0.0,2183.074956126517,Electronics,,,,,
,West,,2024-01-31,2191.092040072912,2005.0785594933948,2365.959921949036,2191.0920386707885,2191.0920417082552,0.0,0.0,0.0,0.0,0.0,0.0,2191.092040072912,Electronics,,,,,
,West,,2024-02-29,2198.591892796959,2012.0570141069663,2383.6851319680723,2198.5918884637995,2198.591897880182,0.0,0.0,0.0,0.0,0.0,0.0,2198.591892796959,Electronics,,,,,
,West,,2024-03-31,2206.608976743354,2014.3871640902848,2383.6903698668107,2206.6089685693987,2206.608986805463,0.0,0.0,0.0,0.0,0.0,0.0,2206.608976743354,Electronics,,,,,
,West,,2024-04-30,2214.367445078575,2034.181873547776,2387.3308845464853,2214.3674314500463,2214.3674604218527,0.0,0.0,0.0,0.0,0.0,0.0,2214.367445078575,Electronics,,,,,
,West,,2024-05-31,2222.38452902497,2046.8699028308267,2410.525801222171,2222.3845084360205,2222.384551588436,0.0,0.0,0.0,0.0,0.0,0.0,2222.38452902497,Electronics,,,,,
,West,,2024-06-30,2230.142997360191,2045.775771835751,2401.0553294599454,2230.1429698151246,2230.1430262277963,0.0,0.0,0.0,0.0,0.0,0.0,2230.142997360191,Electronics,,,,,
,West,,2023-01-31,2073.704568,1924.4309623212887,2238.0605522007263,2073.704568,2073.704568,0.0,0.0,0.0,0.0,0.0,0.0,2073.704568,Furniture,,,,,
,West,,2023-02-28,2074.623071650299,1926.4313960347083,2233.122762902762,2074.623071650299,2074.623071650299,0.0,0.0,0.0,0.0,0.0,0.0,2074.623071650299,Furniture,,,,,
,West,,2023-03-31,2075.639985896242,1921.1443096666865,2218.846851515187,2075.639985896242,2075.639985896242,0.0,0.0,0.0,0.0,0.0,0.0,2075.639985896242,Furniture,,,,,
,West,,2023-04-30,2076.624096683395,1927.48821432714,2233.8503726945587,2076.624096683395,2076.624096683395,0.0,0.0,0.0,0.0,0.0,0.0,2076.624096683395,Furniture,,,,,
,West,,2023-05-31,2077.6410118553786,1926.8712898183355,2235.5003260189524,2077.6410118553786,2077.6410118553786,0.0,0.0,0.0,0.0,0.0,0.0,2077.6410118553786,Furniture,,,,,
,West,,2023-06-30,2078.6251230199578,1925.460083278345,2230.289490574579,2078.6251230199578,2078.6251230199578,0.0,0.0,0.0,0.0,0.0,0.0,2078.6251230199578,Furniture,,,,,
,West,,2023-07-31,2079.642038177298,1933.501962208212,2228.3831366063946,2079.642038177298,2079.642038177298,0.0,0.0,0.0,0.0,0.0,0.0,2079.642038177298,Furniture,,,,,
,West,,2023-08-31,2080.6607444789715,1933.8501587848452,2233.771444783488,2080.6607444789715,2080.6607444789715,0.0,0.0,0.0,0.0,0.0,0.0,2080.6607444789715,Furniture,,,,,
,West,,2023-09-30,2081.6465891929347,1933.36717487712,2234.541664717963,2081.6465891929347,2081.6465891929347,0.0,0.0,0.0,0.0,0.0,0.0,2081.6465891929347,Furniture,,,,,
,West,,2023-10-31,2082.665295882146,1926.7477785481196,2222.688592606727,2082.665295882146,2082.665295882146,0.0,0.0,0.0,0.0,0.0,0.0,2082.665295882146,Furniture,,,,,
,West,,2023-11-30,2083.651141065254,1930.6910299318256,2237.3812782911905,2083.651141065254,2083.651141065254,0.0,0.0,0.0,0.0,0.0,0.0,2083.651141065254,Furniture,,,,,
,West,,2023-12-31,2084.669847754465,1935.269648666248,2228.9123191134754,2084.669847754465,2084.669847754465,0.0,0.0,0.0,0.0,0.0,0.0,2084.669847754465,Furniture,,,,,
,West,,2024-01-31,2085.688554443677,1927.7269268298523,2245.182272769668,2085.6884246834124,2085.6886967998284,0.0,0.0,0.0,0.0,0.0,0.0,2085.688554443677,Furniture,,,,,
,West,,2024-02-29,2086.641538120681,1939.545937674169,2241.700333791247,2086.641115621834,2086.642002444948,0.0,0.0,0.0,0.0,0.0,0.0,2086.641538120681,Furniture,,,,,
,West,,2024-03-31,2087.660244809893,1945.6149600218607,2236.850033355345,2087.659395614619,2087.66111625466,0.0,0.0,0.0,0.0,0.0,0.0,2087.660244809893,Furniture,,,,,
,West,,2024-04-30,2088.6460899930003,1930.5577213632787,2225.9825286718246,2088.6447308783995,2088.647473741809,0.0,0.0,0.0,0.0,0.0,0.0,2088.6460899930003,Furniture,,,,,
,West,,2024-05-31,2089.664796682212,1941.63928022658,2235.463021678014,2089.66280099332,2089.6667232828395,0.0,0.0,0.0,0.0,0.0,0.0,2089.664796682212,Furniture,,,,,
,West,,2024-06-30,2090.65064186532,1944.175052691043,2226.682366947975,2090.6479407462957,2090.653243918511,0.0,0.0,0.0,0.0,0.0,0.0,2090.65064186532,Furniture,,,,,
,West,,2023-01-31,2094.316016,1963.0005657491413,2224.259189701743,2094.316016,2094.316016,0.0,0.0,0.0,0.0,0.0,0.0,2094.316016,Sports,,,,,
,West,,2023-02-28,2089.9885947568864,1960.79978502857,2216.9372452079647,2089.9885947568864,2089.9885947568864,0.0,0.0,0.0,0.0,0.0,0.0,2089.9885947568864,Sports,,,,,
,West,,2023-03-31,2085.1975212804587,1955.5123183380288,2208.637268475378,2085.1975212804587,2085.1975212804587,0.0,0.0,0.0,0.0,0.0,0.0,2085.1975212804587,Sports,,,,,
,West,,2023-04-30,2080.5609985126403,1953.9148210945168,2211.038961575568,2080.5609985126403,2080.5609985126403,0.0,0.0,0.0,0.0,0.0,0.0,2080.5609985126403,Sports,,,,,
,West,,2023-05-31,2075.7699249806865,1938.662933829839,2199.9819607175887,2075.7699249806865,2075.7699249806865,0.0,0.0,0.0,0.0,0.0,0.0,2075.7699249806865,Sports,,,,,
,West,,2023-06-30,2071.1334022403253,1942.5141349899063,2191.6040019859456,2071.1334022403253,2071.1334022403253,0.0,0.0,0.0,0.0,0.0,0.0,2071.1334022403253,Sports,,,,,
,West,,2023-07-31,2066.34232877477,1932.08121772088,2193.6590096216364,2066.34232877477,2066.34232877477,0.0,0.0,0.0,0.0,0.0,0.0,2066.34232877477,Sports,,,,,
,West,,2023-08-31,2061.551254965133,1941.7021207887512,2194.918434694739,2061.551254965133,2061.551254965133,0.0,0.0,0.0,0.0,0.0,0.0,2061.551254965133,Sports,,,,,
,West,,2023-09-30,2056.909078737533,1932.2854226676257,2187.470000813209,2056.909078737533,2056.909078737533,0.0,0.0,0.0,0.0,0.0,0.0,2056.909078737533,Sports,,,,,
,West,,2023-10-31,2052.090056596548,1917.6961393585332,2180.8040384706223,2052.090056596548,2052.090056596548,0.0,0.0,0.0,0.0,0.0,0.0,2052.090056596548,Sports,,,,,
,West,,2023-11-30,2047.4264867826903,1911.6962506562352,2166.4520555906884,2047.4264867826903,2047.4264867826903,0.0,0.0,0.0,0.0,0.0,0.0,2047.4264867826903,Sports,,,,,
,West,,2023-12-31,2042.607464641705,1914.8158832364657,2179.2873586353016,2042.607464641705,2042.607464641705,0.0,0.0,0.0,0.0,0.0,0.0,2042.607464641705,Sports,,,,,
,West,,2024-01-31,2037.7884425007196,1911.504057701557,2172.203290012288,2037.7863830601896,2037.79064112586,0.0,0.0,0.0,0.0,0.0,0.0,2037.7884425007196,Sports,,,,,
,West,,2024-02-29,2033.2803250139912,1897.1443356932116,2167.391373514269,2033.273871797288,2033.2872638004585,0.0,0.0,0.0,0.0,0.0,0.0,2033.2803250139912,Sports,,,,,
,West,,2024-03-31,2028.4613028730053,1891.492174989344,2167.888521843203,2028.4481695427355,2028.4746770245652,0.0,0.0,0.0,0.0,0.0,0.0,2028.4613028730053,Sports,,,,,
,West,,2024-04-30,2023.7977330591484,1883.7022586144308,2145.253540068163,2023.776691921316,2023.818662351743,0.0,0.0,0.0,0.0,0.0,0.0,2023.7977330591484,Sports,,,,,
,West,,2024-05-31,2018.9787109181627,1899.3204401189157,2164.2858320990654,2018.9479372554565,2019.0081036176,0.0,0.0,0.0,0.0,0.0,0.0,2018.9787109181627,Sports,,,,,
,West,,2024-06-30,2014.315141104306,1886.286563696431,2154.677438320816,2014.273702403922,2014.355148406537,0.0,0.0,0.0,0.0,0.0,0.0,2014.315141104306,Sports,,,,,
,West,,2023-01-31,2213.320849,2081.1445284293677,2356.839085089456,2213.320849,2213.320849,0.0,0.0,0.0,0.0,0.0,0.0,2213.320849,Toys,,,,,
,West,,2023-02-28,2197.088481372455,2047.458710958748,2338.868631881943,2197.088481372455,2197.088481372455,0.0,0.0,0.0,0.0,0.0,0.0,2197.088481372455,Toys,,,,,
,West,,2023-03-31,2179.116933603692,2042.2619842849747,2326.5896542997057,2179.116933603692,2179.116933603692,0.0,0.0,0.0,0.0,0.0,0.0,2179.116933603692,Toys,,,,,
,West,,2023-04-30,2161.7251115426325,2020.1166590678151,2308.8137097384806,2161.7251115426325,2161.7251115426325,0.0,0.0,0.0,0.0,0.0,0.0,2161.7251115426325,Toys,,,,,
,West,,2023-05-31,2143.753562201301,2004.901575197279,2285.4816596688897,2143.753562201301,2143.753562201301,0.0,0.0,0.0,0.0,0.0,0.0,2143.753562201301,Toys,,,,,
,West,,2023-06-30,2126.3617233819195,1988.3254116132723,2262.9889991873206,2126.3617233819195,2126.3617233819195,0.0,0.0,0.0,0.0,0.0,0.0,2126.3617233819195,Toys,,,,,
,West,,2023-07-31,2108.390158269124,1967.81010583873,2251.003764963057,2108.390158269124,2108.390158269124,0.0,0.0,0.0,0.0,0.0,0.0,2108.390158269124,Toys,,,,,
,West,,2023-08-31,2090.418594837073,1960.1499619064368,2231.884248154408,2090.418594837073,2090.418594837073,0.0,0.0,0.0,0.0,0.0,0.0,2090.418594837073,Toys,,,,,
,West,,2023-09-30,2073.0267596468075,1929.1309848964024,2215.696488789179,2073.0267596468075,2073.0267596468075,0.0,0.0,0.0,0.0,0.0,0.0,2073.0267596468075,Toys,,,,,
,West,,2023-10-31,2055.055198868074,1920.5494238697129,2184.6946359173144,2055.055198868074,2055.055198868074,0.0,0.0,0.0,0.0,0.0,0.0,2055.055198868074,Toys,,,,,
,West,,2023-11-30,2037.663365856397,1898.617088058858,2165.707495578763,2037.663365856397,2037.663365856397,0.0,0.0,0.0,0.0,0.0,0.0,2037.663365856397,Toys,,,,,
,West,,2023-12-31,2019.691805077664,1883.6723598712813,2160.3750331118667,2019.691805077664,2019.691805077664,0.0,0.0,0.0,0.0,0.0,0.0,2019.691805077664,Toys,,,,,
,West,,2024-01-31,2001.7202442989308,1874.5111627195515,2152.830252305784,2001.720240722454,2001.7202479947568,0.0,0.0,0.0,0.0,0.0,0.0,2001.7202442989308,Toys,,,,,
,West,,2024-02-29,1984.9081390543092,1846.8878383572376,2135.198159170729,1984.9081277223015,1984.908150447632,0.0,0.0,0.0,0.0,0.0,0.0,1984.9081390543092,Toys,,,,,
,West,,2024-03-31,1966.9365782755765,1828.6110901959864,2105.237263227056,1966.9365573227465,1966.9366002821064,0.0,0.0,0.0,0.0,0.0,0.0,1966.9365782755765,Toys,,,,,
,West,,2024-04-30,1949.5447452638991,1814.010467350028,2080.9490535969817,1949.5447131266887,1949.54478085686,0.0,0.0,0.0,0.0,0.0,0.0,1949.5447452638991,Toys,,,,,
,West,,2024-05-31,1931.573184485166,1795.0458110894815,2068.4273288531845,1931.5731389304244,1931.57323629243,0.0,0.0,0.0,0.0,0.0,0.0,1931.573184485166,Toys,,,,,
,West,,2024-06-30,1914.1813514734888,1776.221131632954,2044.5337143488252,1914.1812897234772,1914.1814186618687,0.0,0.0,0.0,0.0,0.0,0.0,1914.1813514734888,Toys,,,,,
,,,,,,,,,,,,,,,,,P0008,9.864800945999212,5.562968575396672,0.563921016333614,12.98092225052916
,,,,,,,,,,,,,,,,,P0020,9.808349900596422,5.516072727417913,0.5623853944160876,12.871493022548757
,,,,,,,,,,,,,,,,,P0012,9.923107569721116,5.526491861941179,0.5569315683732428,12.895805576777892
,,,,,,,,,,,,,,,,,P0019,9.953244659411528,5.523577629656651,0.55495246210327,12.889005354523762
,,,,,,,,,,,,,,,,,P0011,10.001596169193936,5.544809070731612,0.5543924166634783,12.938547911186706
,,,,,,,,,,,,,,,,,P0001,9.98165137614679,5.531782795371911,0.5541951513745756,12.908151717973228
,,,,,,,,,,,,,,,,,P0013,9.891827872088433,5.474353563118235,0.5534218380978005,12.77414333940902
,,,,,,,,,,,,,,,,,P0007,9.976753349093777,5.508427930070352,0.5521263017463194,12.853654251999403
,,,,,,,,,,,,,,,,,P0002,9.931627349060376,5.477492429084292,0.5515201322573298,12.781467733661474
,,,,,,,,,,,,,,,,,P0005,9.83642972536349,5.4133674442414,0.5503386488171508,12.631835135296027
